"","RNA_ID","RNA_Name","RNA.Gene.Pvalue","RNA.Gene.Corr","Protein_ID","Approved_Symbol","Protein.Gene.Pvalue","Protein.Gene.Corr"
"7104","PCBP2","PCBP2..5094..y",3.35443587464338e-41,0.623258108329229,"sp.Q15366.PCBP2_HUMAN","PCBP2",1.61796225460391e-05,0.222114576160993
"7105","PCBP3","PCBP3..54039..y",0.0243747977342101,0.117026310841777,"sp.P57721.PCBP3_HUMAN","PCBP3",0.0391636043479056,0.107275774935764
"7106","PCBP4","PCBP4..57060..y",3.31619405446758e-13,0.366504300992476,"sp.P57723.PCBP4_HUMAN","PCBP4",3.09054330213485e-06,0.239771401934519
"7107","PCCA","PCCA..5095..y",4.41454196415849e-20,0.452563340567725,"sp.P05165.PCCA_HUMAN","PCCA",2.41191145070651e-12,0.353698200665875
"7108","PCCB","PCCB..5096..y",5.75071637328264e-11,0.331942478731688,"sp.P05166.2.PCCB_HUMAN",NA,0.60401599323825,0.0270490883704575
"7109","PCDH1","PCDH1..5097..y",0.0104028088609694,0.133057002177977,"sp.Q08174.2.PCDH1_HUMAN",NA,0.0145282452326669,0.126968880695065
"7110","PCDH10","PCDH10..57575..y",0.0842884501286857,0.089869914790666,"sp.Q9P2E7.PCD10_HUMAN","PCDH10",0.854210401076244,0.0288662348048278
"7111","PCDH12","PCDH12..51294..y",0.503911022749504,0.0348531680339116,"sp.Q9NPG4.PCD12_HUMAN","PCDH12",0.0180386097889023,-0.451636392068726
"7112","PCDH18","PCDH18..54510..y",0.316386802453922,0.0522280130720181,"sp.Q9HCL0.PCD18_HUMAN","PCDH18",0.300522863879496,0.159671787330241
"7113","PCDH19","PCDH19..57526..y",0.00143255870322236,0.16515598414897,"sp.Q8TAB3.PCD19_HUMAN","PCDH19",0.158681205824147,0.138549273180002
"7114","PCDH20","PCDH20..64881..y",0.283810618221602,0.055865647208975,"sp.Q8N6Y1.PCD20_HUMAN","PCDH20",0.818204274610109,0.0320205636939639
"7115","PCDH7","PCDH7..5099..y",0.0179971449283076,0.122934810902832,"tr.F5GWJ1.F5GWJ1_HUMAN",NA,0.185460750727931,0.140847201051128
"7116","PCDH7","PCDH7..5099..y",0.0179971449283076,0.122934810902832,"sp.O60245.2.PCDH7_HUMAN",NA,0.0377219840625093,0.118461701133121
"7117","PCDH9","PCDH9..5101..y",0.852567462853089,0.00969411974674653,"sp.Q9HC56.PCDH9_HUMAN","PCDH9",0.393304189380482,-0.084578451163269
"7118","PCED1B","PCED1B..91523..y",0.0212457724474473,0.119731866492433,"sp.Q96HM7.PED1B_HUMAN","PCED1B",0.347687102699109,0.121291212689363
"7119","PCF11","PCF11..51585..y",1.60629427088977e-17,0.42332834690941,"tr.E9PQ01.E9PQ01_HUMAN",NA,0.0403978888272078,0.22827139318982
"7120","PCF11","PCF11..51585..y",1.60629427088977e-17,0.42332834690941,"sp.O94913.PCF11_HUMAN","PCF11",2.66304672715999e-06,0.241293869591622
"7121","PCGF1","PCGF1..84759..y",1.43318989456447e-14,0.385684252569333,"sp.Q9BSM1.PCGF1_HUMAN","PCGF1",0.00223199060594665,0.208902589566667
"7122","PCGF2","PCGF2..7703..y",1.23029768095456e-13,0.372696091866405,"sp.P35227.PCGF2_HUMAN","PCGF2",8.70988400309159e-06,0.228884146016513
"7123","PCGF3","PCGF3..10336..y",1.16124062858341e-36,0.594030701220507,"sp.Q3KNV8.2.PCGF3_HUMAN",NA,0.227027674926199,0.138359648396727
"7124","PCGF5","PCGF5..84333..y",8.18139024170372e-12,0.345518084910121,"sp.Q86SE9.PCGF5_HUMAN","PCGF5",0.0124292658828154,0.151390199276942
"7125","PCGF6","PCGF6..84108..y",7.66404368546621e-25,0.500401165069846,"sp.Q9BYE7.PCGF6_HUMAN","PCGF6",0.504462267925347,0.0376250599132268
"7126","PCID2","PCID2..55795..y",3.26281819740875e-46,0.652295230363933,"sp.Q5JVF3.PCID2_HUMAN","PCID2",5.35319551941158e-09,0.297499120977079
"7127","PCIF1","PCIF1..63935..y",4.85050915200085e-15,0.392017099115288,"sp.Q9H4Z3.PCIF1_HUMAN","PCIF1",2.24056173144383e-07,0.268448420718621
"7128","PCK1","PCK1..5105..y",0.000331045931230564,0.185623842076306,"sp.P35558.PCKGC_HUMAN","PCK1",0.00343096815738799,0.431730320855562
"7129","PCK2","PCK2..5106..y",9.1431645386419e-06,0.22836087083597,"sp.Q16822.PCKGM_HUMAN","PCK2",5.44070468513846e-12,0.348276640786251
"7130","PCLO","PCLO..27445..y",3.73236845682046e-08,0.281247437289953,"sp.Q9Y6V0.5.PCLO_HUMAN",NA,0.0342102703526398,0.1736217067845
"7131","PCM1","PCM1..5108..y",8.44431484450394e-21,0.460281352018327,"tr.E7ETA6.E7ETA6_HUMAN",NA,0.102603232716098,0.0881605100219935
"7132","PCM1","PCM1..5108..y",8.44431484450394e-21,0.460281352018327,"sp.Q15154.2.PCM1_HUMAN",NA,2.66323828417655e-14,0.381999838486217
"7133","PCMT1","PCMT1..5110..y",3.24981838135881e-36,0.590982972885654,"sp.P22061.2.PIMT_HUMAN",NA,5.27181418772215e-15,0.391535046016751
"7134","PCMTD1","PCMTD1..115294..y",4.84662659681143e-29,0.537126429094041,"sp.Q96MG8.PCMD1_HUMAN","PCMTD1",1.41297642215887e-12,0.383972560483831
"7135","PCMTD2","PCMTD2..55251..y",5.66698684289092e-07,0.256556406783963,"sp.Q9NV79.PCMD2_HUMAN","PCMTD2",0.676592503763147,0.0324148620558696
"7136","PCNA","PCNA..5111..y",3.75197992545408e-31,0.554022874447784,"sp.P12004.PCNA_HUMAN","PCNA",3.02932554675043e-08,0.283044362725272
"7137","PCNP","PCNP..57092..y",2.61365244010209e-17,0.420783311508631,"sp.Q8WW12.PCNP_HUMAN","PCNP",0.0255555144033437,0.11608304732223
"7138","PCNT","PCNT..5116..y",1.45982784744157e-27,0.524695529008254,"sp.O95613.PCNT_HUMAN","PCNT",2.00135438482002e-17,0.422181432614455
"7139","PCOLCE","PCOLCE..5118..y",3.86402333400595e-05,0.212228708370251,"sp.Q15113.PCOC1_HUMAN","PCOLCE",0.0674213009255674,0.122972655343752
"7140","PCOLCE2","PCOLCE2..26577..y",0.000969114768777823,0.170840074600761,"sp.Q9UKZ9.PCOC2_HUMAN","PCOLCE2",0.83200549925572,0.0258149976564051
"7141","PCP4","PCP4..5121..y",0.108313791753657,0.0836192039183042,"sp.P48539.PCP4_HUMAN","PCP4",0.446157140951096,-0.152988539665349
"7142","PCP4L1","PCP4L1..654790..y",0.380526685207718,0.0457200824669996,"sp.A6NKN8.PC4L1_HUMAN","PCP4L1",0.590701224837914,-0.110589685626155
"7143","PCSK1","PCSK1..5122..y",0.597473057020419,-0.0275393574435429,"sp.P29120.NEC1_HUMAN","PCSK1",0.252445989282063,-0.100699904284063
"7144","PCSK1N","PCSK1N..27344..y",0.0274669925978187,0.114632719633024,"sp.Q9UHG2.PCSK1_HUMAN","PCSK1N",0.672002397492603,0.0374837321648037
"7145","PCSK2","PCSK2..5126..y",0.00390468915886906,0.149683952343961,"sp.P16519.3.NEC2_HUMAN",NA,0.900900326646837,0.0167135113850484
"7146","PCSK5","PCSK5..5125..y",0.000158892380663798,0.195113452194945,"sp.Q92824.PCSK5_HUMAN","PCSK5",0.071451332673607,0.183846021410947
"7147","PCSK6","PCSK6..5046..y",0.000145361755872682,0.196233939624688,"sp.P29122.PCSK6_HUMAN","PCSK6",0.919605450784318,-0.00927156302069779
"7148","PCSK7","PCSK7..9159..y",3.85390397593611e-25,0.503164811292846,"sp.Q16549.PCSK7_HUMAN","PCSK7",0.00240454468702839,0.668856837646236
"7149","PCSK9","PCSK9..255738..y",0.311561170176863,0.0527507150595653,"sp.Q8NBP7.PCSK9_HUMAN","PCSK9",0.354045350855395,0.0652186043074739
"7150","PCTP","PCTP..58488..y",7.95676034004738e-08,0.274620214982026,"sp.Q9UKL6.PPCT_HUMAN","PCTP",0.000113578152816335,0.212139706181387
"7151","PCYOX1","PCYOX1..51449..y",1.32534864838701e-12,0.357623390242045,"sp.Q9UHG3.PCYOX_HUMAN","PCYOX1",1.66387323782097e-08,0.288133938500574
"7152","PCYOX1L","PCYOX1L..78991..y",0.000116804591539586,0.19896146569374,"sp.Q8NBM8.PCYXL_HUMAN","PCYOX1L",2.34408128931157e-06,0.245192979351066
"7153","PCYT1A","PCYT1A..5130..y",5.75834444519442e-31,0.552571897726908,"sp.P49585.PCY1A_HUMAN","PCYT1A",2.19167342387727e-11,0.338740850439741
"7154","PCYT1B","PCYT1B..9468..y",0.286582376476214,0.0555456156669851,"sp.Q9Y5K3.PCY1B_HUMAN","PCYT1B",0.386430849933113,-0.0451566405490312
"7155","PCYT2","PCYT2..5833..y",9.00733296943428e-07,0.252088661648385,"sp.Q99447.3.PCY2_HUMAN",NA,0.00012177572987529,0.198444542085322
"7156","PDAP1","PDAP1..11333..y",1.47667915258701e-27,0.524652749973895,"sp.Q13442.HAP28_HUMAN","PDAP1",2.11708170608214e-06,0.243620646223098
"7157","PDC","PDC..5132..y",0.0564486123778614,0.0992599521888893,"sp.P20941.PHOS_HUMAN","PDC",0.314098945380322,0.109829093033235
"7158","PDCD10","PDCD10..11235..y",1.32657550757162e-45,0.648929138524392,"sp.Q9BUL8.PDC10_HUMAN","PDCD10",0.0145545311611035,0.126935269187729
"7159","PDCD11","PDCD11..22984..y",1.10443523611609e-28,0.534166527338337,"sp.Q14690.RRP5_HUMAN","PDCD11",5.8490746196424e-06,0.233130324172556
"7160","PDCD1LG2","PDCD1LG2..80380..y",0.0612465051609795,0.0974037444477462,"sp.Q9BQ51.PD1L2_HUMAN","PDCD1LG2",0.173531374246394,0.163326498328906
"7161","PDCD2","PDCD2..5134..y",2.97698404449668e-51,0.67859352880873,"sp.Q16342.PDCD2_HUMAN","PDCD2",1.07095548482927e-13,0.377863928601777
"7162","PDCD2L","PDCD2L..84306..y",2.86509494881604e-27,0.522171924596125,"sp.Q9BRP1.PDD2L_HUMAN","PDCD2L",1.68969234655953e-07,0.267847333867203
"7163","PDCD4","PDCD4..27250..y",0.0066697439518746,0.140810005525649,"sp.Q53EL6.PDCD4_HUMAN","PDCD4",0.00333120085366196,0.152228815175198
"7164","PDCD5","PDCD5..9141..y",7.58776518620575e-41,0.621082303252137,"sp.O14737.PDCD5_HUMAN","PDCD5",9.22986148865627e-11,0.328546054498332
"7165","PDCD6","PDCD6..10016..y",1.08868321885497e-31,0.558174480760849,"sp.O75340.PDCD6_HUMAN","PDCD6",4.24249054134839e-19,0.441676116080652
"7166","PDCD6IP","PDCD6IP..10015..y",1.00562714986899e-36,0.594454225323044,"sp.Q8WUM4.2.PDC6I_HUMAN",NA,3.76983763143859e-17,0.418854099918411
"7167","PDCD7","PDCD7..10081..y",4.69826600552195e-28,0.528891539484754,"sp.Q8N8D1.PDCD7_HUMAN","PDCD7",0.537595816238358,0.0346951660585477
"7168","PDCL","PDCL..5082..y",3.53334057479961e-39,0.61060906110762,"sp.Q13371.PHLP_HUMAN","PDCL",6.513381769535e-07,0.255223058085456
"7169","PDCL3","PDCL3..79031..y",8.62344994089818e-16,0.401840012085395,"sp.Q9H2J4.PDCL3_HUMAN","PDCL3",0.000137256872781592,0.196952932796049
"7170","PDE12","PDE12..201626..y",1.99614198681806e-46,0.653464424688506,"sp.Q6L8Q7.PDE12_HUMAN","PDE12",4.51350069394863e-37,0.596801040561548
"7171","PDE1A","PDE1A..5136..y",0.244734475406899,0.0606231610151877,"sp.P54750.5.PDE1A_HUMAN",NA,0.0108459276389345,-0.491099940561141
"7172","PDE1C","PDE1C..5137..y",6.42769847630513e-06,0.232131579482401,"sp.Q14123.PDE1C_HUMAN","PDE1C",0.00287065949171139,0.218606531891156
"7173","PDE2A","PDE2A..5138..y",0.000850433109244506,0.172701378825504,"sp.O00408.PDE2A_HUMAN","PDE2A",0.576067241249711,-0.0365008223366682
"7174","PDE3A","PDE3A..5139..y",0.126712987295505,-0.0795382899491536,"sp.Q14432.PDE3A_HUMAN","PDE3A",0.606785762229358,-0.0435543508865106
"7175","PDE3B","PDE3B..5140..y",0.182613394174066,0.0694377448218286,"sp.Q13370.PDE3B_HUMAN","PDE3B",0.541222818543,0.0406689243535802
"7176","PDE4A","PDE4A..5141..y",2.02514761519824e-08,0.28647605998065,"sp.P27815.PDE4A_HUMAN","PDE4A",0.481109376432374,0.0560930855669106
"7177","PDE4B","PDE4B..5142..y",0.129178580062117,0.0790272054239422,"sp.Q07343.3.PDE4B_HUMAN",NA,0.796919424430411,0.0674822524384524
"7178","PDE4D","PDE4D..5144..y",6.0094340858267e-05,0.207032981215107,"sp.Q08499.12.PDE4D_HUMAN",NA,0.679198524415685,-0.0851451867346161
"7179","PDE4D","PDE4D..5144..y",6.0094340858267e-05,0.207032981215107,"sp.Q08499.11.PDE4D_HUMAN",NA,0.00963702674941956,0.149486002032584
"7180","PDE4DIP","PDE4DIP..9659..y",7.43685660302752e-07,0.253946079166375,"tr.E9PL24.E9PL24_HUMAN",NA,0.00332199015108345,0.152272839015582
"7181","PDE4DIP","PDE4DIP..9659..y",7.43685660302752e-07,0.253946079166375,"sp.Q5VU43.4.MYOME_HUMAN",NA,6.73393332562287e-06,0.231637173102504
"7182","PDE4DIP","PDE4DIP..9659..y",7.43685660302752e-07,0.253946079166375,"tr.F8WAP3.F8WAP3_HUMAN",NA,0.104301479964137,0.33257178043687
"7183","PDE5A","PDE5A..8654..y",0.000118746152886003,0.198757157721496,"sp.O76074.PDE5A_HUMAN","PDE5A",0.895724885018661,0.00783943255661705
"7184","PDE6C","PDE6C..5146..y",0.000132313069692908,0.197411321939311,"sp.P51160.PDE6C_HUMAN","PDE6C",0.207042556127321,0.100283900067036
"7185","PDE6D","PDE6D..5147..y",7.2363275010865e-10,0.313249974737518,"sp.O43924.PDE6D_HUMAN","PDE6D",3.48061670091156e-06,0.241436390438435
"7186","PDE7A","PDE7A..5150..y",7.5142757229885e-12,0.346095473996096,"sp.Q13946.PDE7A_HUMAN","PDE7A",0.122792304576154,-0.377216489605947
"7187","PDE8A","PDE8A..5151..y",1.62489342221693e-16,0.411033019177014,"sp.O60658.PDE8A_HUMAN","PDE8A",1.42046194833688e-07,0.294389395791765
"7188","PDE8B","PDE8B..8622..y",0.443078534142858,0.0399940614065782,"sp.O95263.PDE8B_HUMAN","PDE8B",0.473132433000501,0.102735596391435
"7189","PDF","PDF..64146..y",7.97498791947805e-24,0.490791305594131,"sp.Q9HBH1.DEFM_HUMAN","PDF",7.05112654587207e-20,0.450342109450196
"7190","PDGFA","PDGFA..5154..y",2.58363137036751e-13,0.368075615436817,"sp.P04085.PDGFA_HUMAN","PDGFA",0.0276203619062096,0.332131971191715
"7191","PDGFC","PDGFC..56034..y",2.91854549591614e-06,0.240358174481376,"sp.Q9NRA1.PDGFC_HUMAN","PDGFC",0.33323865549174,0.104970098981076
"7192","PDGFD","PDGFD..80310..y",0.0626857721805846,0.0968703709889517,"sp.Q9GZP0.PDGFD_HUMAN","PDGFD",0.851881510828487,-0.0242023213546636
"7193","PDGFRA","PDGFRA..5156..y",1.58872960957109e-07,0.268408447830402,"sp.P16234.PGFRA_HUMAN","PDGFRA",0.0445665440625067,0.180730692071703
"7194","PDGFRB","PDGFRB..5159..y",0.110820995583563,0.0830325808831136,"sp.P09619.PGFRB_HUMAN","PDGFRB",0.651298736552536,0.0352273456638527
"7195","PDGFRL","PDGFRL..5157..y",0.00160570992203097,0.163462329276,"sp.Q15198.PGFRL_HUMAN","PDGFRL",0.00442880203292123,0.47605346622905
"7196","PDHA1","PDHA1..5160..y",3.52279850727454e-22,0.474577613506745,"sp.P08559.ODPA_HUMAN","PDHA1",0.00422590275676629,0.148403029317115
"7197","PDHB","PDHB..5162..y",1.87652961649297e-41,0.624796076677509,"sp.P11177.ODPB_HUMAN","PDHB",1.08167546904752e-10,0.327397661476233
"7198","PDHX","PDHX..8050..y",1.22046212850817e-56,0.7039620731499,"sp.O00330.ODPX_HUMAN","PDHX",3.24674470356003e-10,0.319306173252272
"7199","PDIA2","PDIA2..64714..y",0.0597333161488947,0.097975779304666,"sp.Q13087.PDIA2_HUMAN","PDIA2",0.225714583892767,0.184229126808288
"7200","PDIA3","PDIA3..2923..y",4.07034140246894e-15,0.393029421530824,"tr.H7BZJ3.H7BZJ3_HUMAN",NA,1.02555041059777e-12,0.363461900299247
"7201","PDIA3","PDIA3..2923..y",4.07034140246894e-15,0.393029421530824,"sp.P30101.PDIA3_HUMAN","PDIA3",4.16106621976225e-15,0.392902351246509
"7202","PDIA4","PDIA4..9601..y",1.71669208238951e-24,0.497126782063831,"sp.P13667.PDIA4_HUMAN","PDIA4",1.90596033596538e-19,0.445570791101766
"7203","PDIA5","PDIA5..10954..y",4.95766993875979e-10,0.316124627187602,"sp.Q14554.PDIA5_HUMAN","PDIA5",8.20740996462084e-09,0.294009673185138
"7204","PDIA6","PDIA6..10130..y",1.68938481642933e-16,0.410821835482976,"tr.B5MCQ5.B5MCQ5_HUMAN",NA,6.27423870932771e-10,0.314338007675015
"7205","PDILT","PDILT..204474..y",0.31964440134591,0.0518780981130796,"sp.Q8N807.PDILT_HUMAN","PDILT",0.56394336631649,-0.074077849065799
"7206","PDK1","PDK1..5163..y",2.53589066366284e-08,0.284565197719099,"sp.Q15118.PDK1_HUMAN","PDK1",4.00018685792623e-06,0.237108888836212
"7207","PDK2","PDK2..5164..y",1.69172242791293e-07,0.267836385791123,"sp.Q15119.PDK2_HUMAN","PDK2",7.29545063154187e-06,0.233583198371347
"7208","PDK3","PDK3..5165..y",3.06608695525015e-08,0.282940854276219,"sp.Q15120.2.PDK3_HUMAN",NA,2.77867634868249e-05,0.216026746285982
"7209","PDLIM1","PDLIM1..9124..y",0.000144345940225315,0.196321962332892,"sp.O00151.PDLI1_HUMAN","PDLIM1",0.000138404324364613,0.196848758458412
"7210","PDLIM2","PDLIM2..64236..y",6.69357616390655e-07,0.254960789297754,"sp.Q96JY6.5.PDLI2_HUMAN",NA,0.000540841039995743,0.179010381168018
"7211","PDLIM3","PDLIM3..27295..y",0.26923988266736,0.0575837547152644,"sp.Q53GG5.2.PDLI3_HUMAN",NA,0.0351024684479035,0.1134915646026
"7212","PDLIM4","PDLIM4..8572..y",0.00960145172700728,0.134483387522613,"sp.P50479.PDLI4_HUMAN","PDLIM4",0.0205237047776335,0.120404987739165
"7213","PDLIM5","PDLIM5..10611..y",0.000415194898075024,0.182600553434362,"sp.Q96HC4.PDLI5_HUMAN","PDLIM5",0.000176494799994839,0.193782656106612
"7214","PDLIM7","PDLIM7..9260..y",1.83505757908415e-12,0.355496884312315,"sp.Q9NR12.2.PDLI7_HUMAN",NA,1.7334695770974e-09,0.306488975998646
"7215","PDLIM7","PDLIM7..9260..y",1.83505757908415e-12,0.355496884312315,"tr.D6RH06.D6RH06_HUMAN",NA,2.22600334220362e-09,0.304521430007028
"7216","PDP1","PDP1..54704..y",2.99244710806277e-05,0.215178889585622,"sp.Q9P0J1.2.PDP1_HUMAN",NA,0.00921857674182558,0.135202584651754
"7217","PDP2","PDP2..57546..y",1.69301836409762e-12,0.356024848030208,"sp.Q9P2J9.PDP2_HUMAN","PDP2",0.00561786674323851,0.182856860152775
"7218","PDPK1","PDPK1..5170..y",6.32812440791853e-32,0.55997669970739,"sp.O15530.PDPK1_HUMAN","PDPK1",6.22651526599354e-17,0.416190892534718
"7219","PDPR","PDPR..55066..y",2.77411060382314e-14,0.381755678571678,"sp.Q8NCN5.PDPR_HUMAN","PDPR",0.0371866009889877,0.108374354281132
"7220","PDRG1","PDRG1..81572..y",6.58205874906824e-26,0.510156260274251,"sp.Q9NUG6.PDRG1_HUMAN","PDRG1",0.0221723573044422,-0.120369014976525
"7221","PDS5A","PDS5A..23244..y",3.54107294811921e-28,0.529929034068497,"sp.Q29RF7.PDS5A_HUMAN","PDS5A",8.54586502392351e-18,0.426595754032596
"7222","PDS5B","PDS5B..23047..y",5.56109455016856e-23,0.482586855718653,"tr.A9IYQ1.A9IYQ1_HUMAN",NA,0.000713090312650247,0.372896255300538
"7223","PDS5B","PDS5B..23047..y",5.56109455016856e-23,0.482586855718653,"sp.Q9NTI5.PDS5B_HUMAN","PDS5B",1.02087120732804e-14,0.387681974025727
"7224","PDSS1","PDSS1..23590..y",1.79178876215805e-14,0.384361767090732,"sp.Q5T2R2.DPS1_HUMAN","PDSS1",0.000225350574061505,0.261892443146749
"7225","PDSS2","PDSS2..57107..y",1.78329503540733e-40,0.618786059170031,"sp.Q86YH6.DLP1_HUMAN","PDSS2",1.81866082069536e-14,0.388687391275174
"7226","PDX1","PDX1..3651..y",2.51757284074089e-08,0.284627017616483,"sp.P52945.PDX1_HUMAN","PDX1",0.01195281679177,0.593869249136538
"7227","PDXDC1","PDXDC1..23042..y",1.02717812998888e-20,0.459377358013627,"sp.Q6P996.PDXD1_HUMAN","PDXDC1",1.68900509271503e-11,0.340548714552923
"7228","PDXK","PDXK..8566..y",3.37689092678219e-08,0.282110778427991,"sp.O00764.PDXK_HUMAN","PDXK",1.15476414292284e-05,0.225827015483459
"7229","PDXP","PDXP..57026..y",2.26384482871728e-15,0.396391156570481,"sp.Q96GD0.PLPP_HUMAN","PDXP",8.01407544995787e-11,0.329564416872222
"7230","PDZD11","PDZD11..51248..y",9.45930691640532e-12,0.344530113630311,"sp.Q5EBL8.2.PDZ11_HUMAN",NA,0.0103569058404587,0.134781741391476
"7231","PDZD2","PDZD2..23037..y",1.0475391434378e-09,0.310407995881985,"sp.O15018.2.PDZD2_HUMAN",NA,0.423179464861993,0.085954897047767
"7232","PDZD8","PDZD8..118987..y",2.64250607408651e-12,0.353094817565564,"sp.Q8NEN9.PDZD8_HUMAN","PDZD8",3.55299075550509e-13,0.366068621666949
"7233","PDZK1","PDZK1..5174..y",0.84888313756795,0.00993927922337352,"sp.Q5T2W1.NHRF3_HUMAN","PDZK1",0.580720277678729,-0.0352403150009196
"7234","PDZK1IP1","PDZK1IP1..10158..y",0.70316509103075,-0.0198752138504189,"sp.Q13113.PDZ1I_HUMAN","PDZK1IP1",0.455966693313462,0.0800277845778766
"7235","PDZRN3","PDZRN3..23024..y",1.48512147727724e-08,0.289087975076346,"sp.Q9UPQ7.PZRN3_HUMAN","PDZRN3",0.00619464175454651,0.307359437156958
"7236","PEA15","PEA15..8682..y",6.77208372564983e-05,0.205604914906556,"sp.Q15121.PEA15_HUMAN","PEA15",0.000967630572857461,0.170862020971822
"7237","PEAK1","PEAK1..79834..y",6.83512511932655e-05,0.205493753491928,"sp.Q9H792.PEAK1_HUMAN","PEAK1",0.0108718648679768,0.132266694311462
"7238","PEAR1","PEAR1..375033..y",0.00549843817453522,-0.144065873249483,"sp.Q5VY43.PEAR1_HUMAN","PEAR1",0.272221857234145,-0.0993618189915139
"7239","PEBP1","PEBP1..5037..y",4.47333472612916e-08,0.279677836235964,"sp.P30086.PEBP1_HUMAN","PEBP1",0.00608437916410902,0.142366736486556
"7240","PECAM1","PECAM1..5175..y",0.468562350914886,-0.0377960293176477,"sp.P16284.PECA1_HUMAN","PECAM1",0.0463246189396211,-0.150400872936537
"7241","PECR","PECR..55825..y",7.4399731907761e-15,0.38953283980151,"sp.Q9BY49.PECR_HUMAN","PECR",2.07930209160102e-10,0.32261570376343
"7242","PEF1","PEF1..553115..y",5.48675016545023e-37,0.59623081047291,"sp.Q9UBV8.PEF1_HUMAN","PEF1",8.94590560620482e-08,0.273578516172924
"7243","PEG10","PEG10..23089..y",0.0386442131560718,0.107559759187704,"sp.Q86TG7.PEG10_HUMAN","PEG10",0.0802513875894226,0.0910572051832454
"7244","PEG3","PEG3..5178..y",0.119543238159197,0.08106970218328,"sp.Q9GZU2.4.PEG3_HUMAN",NA,0.454228901603119,0.0776948953242268
"7245","PELI1","PELI1..57162..y",7.01450768835323e-05,0.20518265258325,"sp.Q96FA3.PELI1_HUMAN","PELI1",0.888474280829418,-0.0201340001246661
"7246","PELI2","PELI2..57161..y",0.00150713799517388,0.164404661970046,"sp.Q9HAT8.PELI2_HUMAN","PELI2",0.165387350490545,0.105628640674745
"7247","PELI3","PELI3..246330..y",1.31841793318166e-10,0.325958242505906,"sp.Q8N2H9.PELI3_HUMAN","PELI3",0.292291250508351,0.0780495859140522
"7248","PELO","PELO..53918..y",7.93142447767223e-29,0.535359867258966,"sp.Q9BRX2.PELO_HUMAN","PELO",6.89264365719867e-06,0.231389307682233
"7249","PELP1","PELP1..27043..y",1.02846789068211e-28,0.534423786025462,"sp.Q8IZL8.2.PELP1_HUMAN",NA,2.68519942397448e-11,0.337323367786129
"7250","PEMT","PEMT..10400..y",3.39756475658403e-46,0.652198709192137,"sp.Q9UBM1.3.PEMT_HUMAN",NA,1.61486943533916e-07,0.465263374551319
"7251","PENK","PENK..5179..y",0.00457029119199011,0.14712392683884,"sp.P01210.PENK_HUMAN","PENK",0.0426254647131782,0.310628193756614
"7252","PEPD","PEPD..5184..y",1.958559112232e-13,0.369809222720303,"sp.P12955.PEPD_HUMAN","PEPD",5.47250330904621e-05,0.208144893824892
"7253","PER1","PER1..5187..y",6.34241588603427e-07,0.255478414292956,"sp.O15534.PER1_HUMAN","PER1",0.00262195317873269,0.243194670752262
"7254","PER2","PER2..8864..y",1.52758639478229e-06,0.2468906420799,"sp.O15055.PER2_HUMAN","PER2",0.466471944168603,0.0958131823773535
"7255","PER3","PER3..8863..y",1.8222391785681e-10,0.323588104906105,"sp.P56645.2.PER3_HUMAN",NA,0.22382911920664,0.169920145937797
"7256","PERP","PERP..64065..y",0.0410976234019814,0.106245567705044,"sp.Q96FX8.PERP_HUMAN","PERP",0.164507636598497,-0.130495252752179
"7257","PES1","PES1..23481..y",2.07091471098514e-31,0.556024195225746,"sp.O00541.2.PESC_HUMAN",NA,0.991497446691852,0.00109622183367844
"7258","PES1","PES1..23481..y",2.07091471098514e-31,0.556024195225746,"sp.O00541.PESC_HUMAN","PES1",0.00873835413448285,0.136143159669732
"7259","PET100","PET100..100131801..y",1.11129760492419e-30,0.55033102648357,"sp.P0DJ07.PT100_HUMAN","PET100",0.0638563558934944,0.10437831515324
"7260","PET117","PET117..100303755..y",2.16825597335899e-47,0.658682664141772,"sp.Q6UWS5.PT117_HUMAN","PET117",5.88792447207525e-06,0.289484634604934
