"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss"
"14","ACAD11","ACAD11",0.537987624313333,-0.134412322372161,0.246606068391918,-0.381314632047673,0.493761240434276,0.246902309675512,"sp.Q709F0.ACD11_HUMAN",0.466586634477028,-0.227351306349038,0.0686295132620203,-0.545796401110496,0.403308106352428,0.318445094761458,"Anti-Scaling","Scaling","Anti-Scaling","Scaling"
"15","ACAD8","ACAD8",0.107448789581416,0.423063981923117,0.406833179938991,-0.204126258661517,0.0478876796820407,0.627190240584634,"sp.Q9UKU7.ACAD8_HUMAN",0.047713190944012,0.421121170045909,0.995906552514842,0.00155943979002027,0.17393439623587,0.419561730255888,"Scaling","Buffering","Scaling","Buffering"
"16","ACAD9","ACAD9",0.0407670961796597,0.377500011217704,0.0786622344259141,-0.383513584595291,0.00589726913558812,0.761013595812995,"sp.Q9H845.ACAD9_HUMAN",0.0176980057964168,0.512998947179057,0.638683497146131,-0.0854268355560822,0.0202517611835504,0.598425782735139,"Scaling","Scaling","Scaling","Buffering"
"17","ACADVL","ACADVL",0.550290681237304,0.171711744498049,0.000267027276396678,-0.635762688103336,0.0113717224787437,0.807474432601385,"sp.P49748.3.ACADV_HUMAN",0.223719968001792,0.250041316904224,0.00962844953634183,-0.488248636955541,0.00190108713924394,0.738289953859764,"Buffering","Scaling","Scaling","Scaling"
"18","ACAP2","ACAP2",0.0958672451783427,0.324166406208389,0.0176000952757507,-0.579438637229941,0.00201119670265024,0.90360504343833,"sp.Q15057.ACAP2_HUMAN",0.0695162071969089,0.599456610987711,0.218820150263663,-0.235957217590354,0.0202017520534318,0.835413828578065,"Scaling","Scaling","Scaling","Buffering"
"19","ACAT1","ACAT1",0.236248975046445,-0.271765996638722,0.0271572940420982,-0.648801054486864,0.237524610019414,0.377035057848142,"sp.P24752.THIL_HUMAN",0.759513244332195,0.0526858219864756,0.2432667668001,-0.335105111691717,0.196684063746499,0.387790933678193,"Anti-Scaling","Scaling","Buffering","Scaling"
"20","ACOT13","ACOT13",0.455932527272166,0.359670509546074,0.909385108819067,-0.0248285558841843,0.43691340805137,0.384499065430258,"sp.Q9NPJ3.ACO13_HUMAN",0.599516351564395,0.182360806545582,0.615922665965621,-0.0908238330725804,0.433638323700491,0.273184639618162,"Scaling","Buffering","Buffering","Buffering"
"21","ACSF3","ACSF3",0.196531948929085,0.252591192379819,0.0641457710492278,-0.417896460031018,0.0177460661766905,0.670487652410837,"sp.Q4G176.ACSF3_HUMAN",0.292341977821378,0.205309370537526,0.694358003660523,-0.0734338584629712,0.230417718466488,0.278743229000497,"Scaling","Scaling","Buffering","Buffering"
"22","ACSS1","ACSS1",0.33384589952418,0.385336335241696,0.200900845820046,-0.45914054260869,0.0309050445310917,0.844476877850385,"sp.Q9NUB1.ACS2L_HUMAN",0.36771702257409,-0.298785241589428,0.340512431839729,-0.27366022582945,0.937482103110599,-0.0251250157599779,"Scaling","Scaling","Anti-Scaling","Scaling"
"23","ACTL6A","ACTL6A",0.0189295790068962,0.503454233874566,0.0136592816012168,-0.631308409745412,0.000381657344985587,1.13476264361998,"sp.O96019.ACL6A_HUMAN",0.292775725081974,0.151417871846653,0.573282919783132,-0.0661305734965046,0.144211936290286,0.217548445343158,"Scaling","Scaling","Buffering","Buffering"
"24","ACTN4","ACTN4",0.172146334159135,0.34124284270046,0.937309046764946,-0.0270996130276338,0.305744881661909,0.368342455728094,"sp.O43707.ACTN4_HUMAN",0.14559354032537,0.358567634439551,0.678100829619888,-0.0965756711341165,0.0794135153220577,0.455143305573668,"Scaling","Buffering","Scaling","Buffering"
"25","AFG3L2","AFG3L2",0.000985560685077106,0.563163570972574,0.00844425858683038,-0.373518892335965,4.74851528691402e-06,0.936682463308539,"sp.Q9Y4W6.AFG32_HUMAN",0.491592620090809,0.110182914902992,0.00545902176748523,-0.421699053598281,0.00328385563003368,0.531881968501273,"Scaling","Scaling","Buffering","Scaling"
"26","AGO2","AGO2",0.36414385759652,0.154957582686539,0.473680578792772,-0.14223799877186,0.177004138534037,0.297195581458399,"sp.Q9UKV8.AGO2_HUMAN",0.0604384899081237,0.222035750505491,0.338561858739111,-0.135614250309837,0.0211927557919309,0.357650000815328,"Buffering","Buffering","Buffering","Buffering"
"27","AGPAT1","AGPAT1",0.0624616334615794,0.526804827601216,0.033259729769619,-0.399198569915049,0.00376718599355448,0.926003397516265,"sp.Q99943.PLCA_HUMAN",0.0533529338853279,0.378089838522181,0.0594401888935441,-0.317153931120567,0.00367703800641399,0.695243769642747,"Scaling","Scaling","Scaling","Scaling"
"28","AGPAT2","AGPAT2",0.000811392631344312,1.03106622383931,0.801751570030776,0.0743934377889683,0.00274448273217675,0.956672786050337,"sp.O15120.PLCB_HUMAN",0.643679074101863,0.0956825939656199,0.903514595707117,0.0224282575000622,0.746970076618402,0.0732543364655577,"Scaling","Buffering","Buffering","Buffering"
"29","AHNAK","AHNAK",0.465033750575601,0.279957578252978,0.897271168802337,-0.0416096238578234,0.297260532936816,0.321567202110802,"sp.Q09666.AHNK_HUMAN",0.422989979417129,0.255367894008164,0.888042881680748,0.0374285386886601,0.477827624043593,0.217939355319504,"Scaling","Buffering","Scaling","Buffering"
